text,labels
호텔에서 바느질 키트를 제공합니다.,"[10, 10, 10, 10, 10, 8, 9, 9, 9, 9, 9, 10, 10, 10, 10, 10, 10, 10, 10]"
이코노미 룸에는 기본 호텔 용품으로 면도기가 제공됩니다.,"[2, 3, 3, 3, 3, 3, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 8, 9, 9, 10, 10, 10, 10, 10, 10, 10, 10]"
호텔 욕실에는 새로운 면도 크림이 비치되어 있습니다.,"[10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 8, 9, 9, 9, 9, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10]"
2023년 7월 22일 토요일에 우리는 가족 모임을 가질 예정입니다.,"[6, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10]"
수잔 토마스는 오늘 서울에 도착했습니다.,"[4, 5, 5, 5, 5, 5, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10]"
저스틴 아담스는 8월 25일에 홀리데이 인 호텔에 머물렀다.,"[4, 5, 5, 5, 5, 5, 5, 10, 10, 6, 7, 7, 7, 7, 7, 10, 10, 0, 1, 1, 1, 1, 1, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10]"
린다 존슨은 세탁 가방을 호텔 직원에게 건네주었습니다.,"[4, 5, 5, 5, 5, 10, 10, 8, 9, 9, 9, 9, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10]"
웨스틴 호텔의 로프트에서 그레고리 로버츠가 묵고 있습니다.,"[0, 1, 1, 10, 10, 10, 10, 10, 2, 3, 3, 10, 10, 10, 4, 5, 5, 5, 5, 5, 5, 5, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10]"
월도프 아스토리아 호텔에서 머무는 동안 차 키트를 요청할 수 있습니다.,"[0, 1, 1, 1, 1, 1, 1, 1, 1, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 8, 9, 9, 9, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10]"
9월 25일에 스튜디오에 도착하면 차 키트를 받을 수 있습니다.,"[6, 7, 7, 7, 7, 7, 10, 10, 2, 3, 3, 3, 10, 10, 10, 10, 10, 10, 10, 8, 9, 9, 9, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10]"
10월 31일에 파노라마 룸을 예약했습니다.,"[6, 7, 7, 7, 7, 7, 7, 10, 10, 2, 3, 3, 3, 3, 3, 10, 10, 10, 10, 10, 10, 10, 10, 10]"
"2020년 3월 7일, 앤드류 터너는 호텔에서 치약을 요청했습니다.","[6, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 10, 10, 4, 5, 5, 5, 5, 5, 10, 10, 10, 10, 10, 10, 10, 8, 9, 10, 10, 10, 10, 10, 10, 10, 10, 10]"
11월 5일에 만다린 오리엔탈 호텔에서 만날 예정입니다.,"[6, 7, 7, 7, 7, 7, 10, 10, 0, 1, 1, 1, 1, 1, 1, 1, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10]"
"2023년 12월 15일, 마리아 로드리게스는 장애인용 룸을 예약했습니다.","[6, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 10, 10, 4, 5, 5, 5, 5, 5, 5, 5, 5, 10, 10, 2, 3, 3, 3, 3, 3, 10, 10, 10, 10, 10, 10, 10, 10, 10]"
카렌 클락은 11월 11일 호텔의 안전 금고를 사용했다.,"[4, 5, 5, 5, 5, 10, 10, 6, 7, 7, 7, 7, 7, 7, 10, 10, 10, 10, 10, 8, 9, 9, 9, 9, 10, 10, 10, 10, 10, 10, 10]"
조셉 앤더슨은 이번 프로젝트의 주요 담당자입니다.,"[4, 5, 5, 5, 5, 5, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10]"
로버트 존스 씨는 트윈 룸에 머무는 동안 호텔에서 제공한 면도 크림을 사용했습니다.,"[4, 5, 5, 5, 5, 5, 10, 10, 10, 10, 2, 3, 3, 3, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 8, 9, 9, 9, 9, 10, 10, 10, 10, 10, 10, 10, 10, 10]"
스티브 아담스는 오늘 서울을 방문했습니다.,"[4, 5, 5, 5, 5, 5, 5, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10]"
호텔 방에 새로운 전화기가 설치되었습니다.,"[10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 8, 9, 9, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10]"
2022년 3월 4일에 우리는 친구들과 함께 공원에서 소풍을 갔어요.,"[6, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10]"
햄프턴 바이 힐튼의 방갈로 방에는 미니 냉장고가 포함되어 있습니다.,"[0, 1, 1, 1, 1, 1, 1, 1, 1, 10, 10, 2, 3, 3, 10, 10, 10, 10, 10, 8, 9, 9, 9, 9, 9, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10]"
저희는 8월 25일에 페어몬트 호텔에서 묵을 예정입니다.,"[10, 10, 10, 10, 6, 7, 7, 7, 7, 7, 10, 10, 0, 1, 1, 1, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10]"
파크 인 호텔에서는 우천 시 무료로 우산을 제공합니다.,"[0, 1, 1, 1, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 8, 9, 10, 10, 10, 10, 10, 10, 10, 10]"
이불 커버는 호텔 용품 중 하나입니다.,"[8, 9, 9, 9, 9, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10]"
"3월 3일, 홈2 스위트 바이 힐튼에서 패밀리 룸을 예약했습니다.","[6, 7, 7, 7, 7, 10, 10, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 10, 10, 10, 2, 3, 3, 3, 3, 10, 10, 10, 10, 10, 10, 10, 10, 10]"
클럽 룸 예약을 확인해 주세요.,"[2, 3, 3, 3, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10]"
엘리너 록하트는 세인트 레지스 호텔에서 하루를 보냈습니다.,"[4, 5, 5, 5, 5, 5, 5, 10, 10, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10]"
호텔 방에 있는 선풍기를 사용하여 시원하게 지낼 수 있습니다.,"[10, 10, 10, 10, 10, 10, 10, 10, 10, 8, 9, 9, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10]"
퀸 룸을 예약하려면 몇 시에 도착할지 알려주세요.,"[2, 3, 3, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10]"
스카이라인 룸에는 고급 칫솔 등 다양한 호텔 용품이 구비되어 있습니다.,"[2, 3, 3, 3, 3, 3, 3, 10, 10, 10, 10, 10, 10, 8, 9, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10]"
2023년 4월 7일 월요일에 스위소텔의 이코노미 룸을 예약했습니다.,"[6, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 10, 10, 0, 1, 1, 1, 10, 10, 2, 3, 3, 3, 3, 3, 10, 10, 10, 10, 10, 10, 10, 10, 10]"
호텔에는 장애인용 룸이 따로 준비되어 있습니다.,"[10, 10, 10, 10, 10, 2, 3, 3, 3, 3, 3, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10]"
만다린 오리엔탈 호텔에서 슬리퍼를 무료로 제공해드립니다.,"[0, 1, 1, 1, 1, 1, 1, 1, 10, 10, 10, 10, 10, 10, 8, 9, 9, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10]"
저는 10월 20일에 호텔 인디고에서 묵을 계획입니다.,"[10, 10, 10, 6, 7, 7, 7, 7, 7, 7, 10, 10, 0, 1, 1, 1, 1, 1, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10]"
핸프턴 바이 힐튼 호텔에서는 투숙객들에게 면도기를 제공합니다.,"[10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 8, 9, 9, 10, 10, 10, 10, 10, 10, 10, 10]"
12월 19일에 메간 베일리는 홀리데이 인에서 묵었습니다.,"[6, 7, 7, 7, 7, 7, 7, 10, 10, 4, 5, 5, 5, 5, 5, 10, 10, 0, 1, 1, 1, 1, 1, 10, 10, 10, 10, 10, 10, 10, 10, 10]"
에밀리 스튜어트가 지하 룸에 차 키트를 요청했습니다.,"[4, 5, 5, 5, 5, 5, 5, 5, 10, 10, 2, 3, 3, 3, 10, 10, 8, 9, 9, 9, 10, 10, 10, 10, 10, 10, 10, 10, 10]"
에코노 로지 호텔에는 지역 지도가 제공됩니다.,"[0, 1, 1, 1, 1, 1, 10, 10, 10, 10, 10, 10, 8, 9, 9, 9, 9, 10, 10, 10, 10, 10, 10, 10, 10]"
브랜든 카터는 아다지오 호텔의 책상에서 중요한 서류를 읽고 있었다.,"[4, 5, 5, 5, 5, 5, 10, 10, 0, 1, 1, 1, 10, 10, 10, 10, 10, 8, 9, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10]"
컴포트 인 호텔에서는 11월 11일에 미니 냉장고를 무료로 제공합니다.,"[0, 1, 1, 1, 1, 10, 10, 10, 10, 10, 10, 10, 6, 7, 7, 7, 7, 7, 7, 10, 10, 8, 9, 9, 9, 9, 9, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10]"
9월 25일에 목시 호텔에서 예약을 했어요.,"[6, 7, 7, 7, 7, 7, 10, 10, 0, 1, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10]"
다리미판은 도니 K. 슈나이더가 예약한 버짓 룸에 비치되어 있습니다.,"[8, 9, 9, 9, 10, 10, 4, 5, 5, 5, 5, 5, 5, 5, 5, 5, 10, 10, 10, 10, 10, 10, 2, 3, 3, 3, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10]"
카렌 클락은 오늘 서울에서 중요한 회의를 가집니다.,"[4, 5, 5, 5, 5, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10]"
라이언 그린은 2024년 5월 22일에 프리미엄 룸을 예약했습니다.,"[4, 5, 5, 5, 5, 5, 10, 10, 6, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 10, 10, 2, 3, 3, 3, 3, 3, 10, 10, 10, 10, 10, 10, 10, 10, 10]"
포시즌스 호텔에서 2021년 7월 12일에 특별한 이벤트가 열렸습니다.,"[0, 1, 1, 1, 10, 10, 10, 10, 10, 10, 6, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10]"
엘리먼트 호텔에는 고급 식기류가 구비되어 있습니다.,"[0, 1, 1, 1, 10, 10, 10, 10, 10, 10, 10, 10, 10, 8, 9, 9, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10]"
1월 9일 리버사이드 룸에 머무르시는 동안 전자레인지를 사용할 수 있습니다.,"[6, 7, 7, 7, 7, 10, 2, 3, 3, 3, 3, 3, 3, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 8, 9, 9, 9, 9, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10]"
저는 1월 18일에 방갈로에서 묵을 예정입니다.,"[10, 10, 10, 6, 7, 7, 7, 7, 7, 10, 10, 2, 3, 3, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10]"
나는 서울에서 윈덤 가든 호텔에 묵을 예정이야.,"[10, 10, 10, 10, 10, 10, 10, 10, 0, 1, 1, 1, 1, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10]"
2023년 5월 11일 화요일에 디럭스 룸을 예약했습니다.,"[6, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 10, 10, 2, 3, 3, 3, 3, 10, 10, 10, 10, 10, 10, 10, 10, 10]"
메간 스콧은 이번 휴가 동안 웨스틴 호텔에 머무르기로 했다.,"[4, 5, 5, 5, 5, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 0, 1, 1, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10]"
"2월 8일에 파크 인 호텔에 머물렀는데, TV 리모컨이 고장났습니다.","[6, 7, 7, 7, 7, 10, 10, 0, 1, 1, 1, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 8, 9, 9, 9, 9, 9, 10, 10, 10, 10, 10, 10, 10, 10, 10]"
리츠 칼튼 호텔에서 로프트 방을 예약했습니다.,"[0, 1, 1, 1, 1, 1, 1, 1, 10, 10, 10, 2, 3, 3, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10]"
저희 호텔의 마스터 스위트에서는 최고의 편안함과 럭셔리를 경험하실 수 있습니다.,"[10, 10, 10, 10, 10, 10, 10, 2, 3, 3, 3, 3, 3, 3, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10]"
호텔 스낵바에는 다양한 간식들이 준비되어 있습니다.,"[10, 10, 10, 8, 9, 9, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10]"
JW 메리어트의 더블 룸에는 다리미판이 구비되어 있습니다.,"[0, 1, 1, 1, 1, 1, 1, 10, 10, 2, 3, 3, 3, 10, 10, 10, 8, 9, 9, 9, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10]"
3월 29일에 우리는 서울로 여행을 갈 예정입니다.,"[6, 7, 7, 7, 7, 7, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10]"
저는 2월 4일에 만다린 오리엔탈 호텔에 묵을 예정이에요.,"[10, 10, 10, 6, 7, 7, 7, 7, 10, 10, 0, 1, 1, 1, 1, 1, 1, 1, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10]"
3월 1일에 더블트리 호텔에서 아파트 타입의 방을 예약했습니다.,"[6, 7, 7, 7, 7, 10, 10, 0, 1, 1, 1, 10, 10, 10, 10, 10, 10, 2, 3, 3, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10]"
호텔 객실에 칫솔 같은 기본 용품이 모두 준비되어 있습니다.,"[10, 10, 10, 10, 10, 10, 10, 8, 9, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10]"
"호텔에 머무르시는 동안, 당신의 편의를 위해 다양한 호텔 서비스 안내서를 제공하고 있습니다.","[10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 8, 9, 9, 9, 9, 9, 9, 9, 9, 9, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10]"
트레블로지 호텔에서 멋진 하루를 보냈어요.,"[0, 1, 1, 1, 1, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10]"
사라 무어는 클럽 룸에서 숙박하기로 결정했습니다.,"[4, 5, 5, 5, 5, 10, 10, 2, 3, 3, 3, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10]"
아일랜드 스위트 객실에는 종이 타월이 충분히 제공됩니다.,"[2, 3, 3, 3, 3, 3, 3, 3, 10, 10, 10, 10, 10, 10, 8, 9, 9, 9, 9, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10]"
매튜 모리스는 오늘 서울에 도착했습니다.,"[4, 5, 5, 5, 5, 5, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10]"
어제 인터컨티넨탈 호텔에서 친구와 즐거운 시간을 보냈어요.,"[10, 10, 10, 0, 1, 1, 1, 1, 1, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10]"
듀플렉스 룸은 가족 여행객들에게 안성맞춤입니다.,"[2, 3, 3, 3, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10]"
2월 8일에 콤팩트 룸에서 선풍기를 사용할 수 있습니다.,"[6, 7, 7, 7, 7, 10, 10, 2, 3, 3, 3, 3, 10, 10, 10, 8, 9, 9, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10]"
낸시 앨런은 레드 루프 인에 머물기로 했다.,"[4, 5, 5, 5, 5, 10, 10, 0, 1, 1, 1, 1, 1, 1, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10]"
"2028년 7월 8일, 토마스 테일러는 럭셔리 컬렉션 호텔 & 리조트에서 특별한 이벤트에 참석할 예정입니다.","[6, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 10, 10, 4, 5, 5, 5, 5, 5, 5, 10, 10, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10]"
11월 5일에 친구들과 함께 산에 가기로 했어요.,"[6, 7, 7, 7, 7, 7, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10]"
포시즌스 호텔에서 멋진 저녁 식사를 했어요.,"[0, 1, 1, 1, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10]"
저는 이번 서울 여행 동안 컴포트 인 호텔에 머물기로 했어요.,"[10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 0, 1, 1, 1, 1, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10]"
5월 25일에 더블 룸을 예약하고 싶어요.,"[6, 7, 7, 7, 7, 7, 10, 10, 2, 3, 3, 3, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10]"
호텔에서 제공하는 베개 커버는 매우 부드럽고 쾌적합니다.,"[10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 8, 9, 9, 9, 9, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10]"
엘리너 록하트는 1월 18일에 장애인용 룸을 예약했습니다.,"[4, 5, 5, 5, 5, 5, 5, 10, 10, 6, 7, 7, 7, 7, 7, 10, 10, 2, 3, 3, 3, 3, 3, 10, 10, 10, 10, 10, 10, 10, 10, 10]"
인터컨티넨탈 호텔에서 제공하는 메모지를 사용해보세요.,"[0, 1, 1, 1, 1, 1, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 8, 9, 9, 10, 10, 10, 10, 10, 10, 10, 10, 10]"
2022년 3월 4일에 메리어트 호텔에서 선풍기를 사용했습니다.,"[6, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 10, 10, 0, 1, 1, 1, 10, 10, 10, 10, 10, 10, 8, 9, 9, 10, 10, 10, 10, 10, 10, 10, 10, 10]"
호텔에서 손님들을 위해 물 끓이기를 준비해 두었습니다.,"[10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 8, 9, 9, 9, 9, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10]"
3월 3일에 마크 홀은 서울에 위치한 호텔 인디고에 머물렀다.,"[6, 7, 7, 7, 7, 10, 10, 4, 5, 5, 5, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 0, 1, 1, 1, 1, 1, 10, 10, 10, 10, 10, 10, 10]"
린다 존슨은 스튜디오 방에서 우산을 찾고 있었다.,"[4, 5, 5, 5, 5, 10, 10, 2, 3, 3, 3, 10, 10, 10, 10, 10, 8, 9, 10, 10, 10, 10, 10, 10, 10, 10, 10]"
"저는 2월 8일에 레드 루프 인 호텔에 투숙했는데, 다리미판을 요청했습니다.","[10, 10, 10, 6, 7, 7, 7, 7, 10, 10, 0, 1, 1, 1, 1, 1, 1, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 8, 9, 9, 9, 10, 10, 10, 10, 10, 10, 10, 10, 10]"
조셉 앤더슨은 서울에서 한국어를 배우고 있습니다.,"[4, 5, 5, 5, 5, 5, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10]"
저는 이번 여행을 위해 싱글 룸을 예약했습니다.,"[10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 2, 3, 3, 3, 10, 10, 10, 10, 10, 10, 10, 10, 10]"
스테파니 필립스는 오늘 서울에서 열린 회의에 참석했습니다.,"[4, 5, 5, 5, 5, 5, 5, 5, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10]"
제시카 리는 10월 20일에 킹 룸을 예약했습니다.,"[4, 5, 5, 5, 5, 10, 10, 6, 7, 7, 7, 7, 7, 7, 10, 10, 2, 3, 3, 10, 10, 10, 10, 10, 10, 10, 10, 10]"
햄프턴 바이 힐튼에서 편안한 숙박을 즐겨보세요.,"[0, 1, 1, 1, 1, 1, 1, 1, 1, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10]"
호세 힐은 윈덤 가든 호텔에서 책상을 주문했습니다.,"[4, 5, 5, 5, 10, 10, 0, 1, 1, 1, 1, 10, 10, 10, 10, 10, 10, 8, 9, 10, 10, 10, 10, 10, 10, 10, 10, 10]"
웨스틴 호텔에서 머무르면서 좋은 시간을 보냈어요.,"[0, 1, 1, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10]"
사라 에반스는 서울에 있는 호텔 인디고에서 묵고 있습니다.,"[4, 5, 5, 5, 5, 5, 10, 10, 10, 10, 10, 10, 10, 10, 10, 0, 1, 1, 1, 1, 1, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10]"
2028년 8월 22일에 호텔에서 숙박할 때 컨디셔너를 사용했습니다.,"[6, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 8, 9, 9, 9, 10, 10, 10, 10, 10, 10, 10, 10, 10]"
고객님 방에 있는 전화기는 무료로 사용할 수 있습니다.,"[10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 8, 9, 9, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10]"
2023년 12월 17일 목요일에 중요한 회의가 예정되어 있습니다.,"[6, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10]"
8월 4일에는 중요한 회의가 예정되어 있습니다.,"[6, 7, 7, 7, 7, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10]"
저는 이번 주말에 라마다 호텔에서 머무를 예정입니다.,"[10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 0, 1, 1, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10]"
엘리너 록하트 씨가 호텔에서 웰컴 북클릿을 받았습니다.,"[4, 5, 5, 5, 5, 5, 5, 10, 10, 10, 10, 10, 10, 10, 10, 10, 8, 9, 9, 9, 9, 9, 10, 10, 10, 10, 10, 10, 10, 10]"
2022년 3월 4일에 스위트룸을 예약하였습니다.,"[6, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 10, 10, 2, 3, 3, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10]"
호세 힐은 2029년 3월 24일에 코너 룸을 예약했습니다.,"[4, 5, 5, 5, 10, 10, 6, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 10, 10, 2, 3, 3, 3, 10, 10, 10, 10, 10, 10, 10, 10, 10]"
조셉 앤더슨은 1월 18일에 더블 룸을 예약했습니다.,"[4, 5, 5, 5, 5, 5, 10, 10, 6, 7, 7, 7, 7, 7, 10, 10, 2, 3, 3, 3, 10, 10, 10, 10, 10, 10, 10, 10, 10]"
2022년 3월 4일에 우리는 첫 만남을 가졌습니다.,"[6, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10]"
바바라 데이비스는 디럭스 룸에 체크인하여 종이 타월을 요청했습니다.,"[4, 5, 5, 5, 5, 5, 5, 5, 10, 10, 2, 3, 3, 3, 3, 10, 10, 10, 10, 10, 10, 10, 10, 8, 9, 9, 9, 9, 10, 10, 10, 10, 10, 10, 10, 10, 10]"
이 호텔은 고급스러운 이불 커버와 다양한 호텔용품을 제공합니다.,"[10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 8, 9, 9, 9, 9, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10]"
메간 베일리는 10월 21일에 페어몬트 호텔에서 묵을 예정입니다.,"[4, 5, 5, 5, 5, 5, 10, 10, 6, 7, 7, 7, 7, 7, 7, 10, 10, 0, 1, 1, 1, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10]"
폴 화이트는 세인트 레지스 호텔에서 디럭스 룸을 예약했습니다.,"[4, 5, 5, 5, 5, 10, 10, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 10, 10, 10, 2, 3, 3, 3, 3, 10, 10, 10, 10, 10, 10, 10, 10, 10]"
저희 호텔의 디럭스 룸예약은 온라인으로 가능합니다.,"[10, 10, 10, 10, 10, 10, 10, 2, 3, 3, 3, 3, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10]"
2028년 5월 27일에 월도프 아스토리아의 코너 룸을 예약했습니다.,"[6, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 10, 10, 0, 1, 1, 1, 1, 1, 1, 1, 1, 10, 10, 2, 3, 3, 3, 10, 10, 10, 10, 10, 10, 10, 10, 10]"
